ano,flag_publico_privado,variavel,categoria,media_remuneracao,fator_correcao,media_remuneracao_ajustada
2007,Privado,grau_instrucao,Até Fundamental,724.49675409709,2.370358141,1717.3167792021125
2007,Privado,grau_instrucao,Até Ensino Médio,954.4871869095747,2.370358141,2262.476473971299
2007,Privado,grau_instrucao,Até Ensino Superior Completo,3023.119778811925,2.370358141,7165.8765789249655
2007,Privado,nivel_governo,Outros,1033.5445186816698,2.370358141,2449.870663943023
2007,Privado,poderes,Outros,1033.5445186816698,2.370358141,2449.870663943023
2007,Público,genero,Feminino,1545.593580401071,2.370358141,3663.610325981017
2007,Público,genero,Masculino,2257.544863448092,2.370358141,5351.189845746919
2007,Público,poderes,Outros,2887.262595906088,2.370358141,6843.846399410789
2007,Público,poderes,Executivo,1399.3717209553301,2.370358141,3317.0121510516474
2007,Público,poderes,Judiciário,6137.157839039232,2.370358141,14547.262046368613
2007,Público,poderes,Legislativo,3473.0970554654364,2.370358141,8232.483879905625
2007,Público,nivel_governo,Outros,3223.3637448478385,2.370358141,7640.526494004321
2007,Público,nivel_governo,Federal,4236.4194837423565,2.370358141,10041.831411979712
2007,Público,nivel_governo,Estadual,2012.2348306397753,2.370358141,4769.717212410747
2007,Público,nivel_governo,Municipal,1084.7556466082067,2.370358141,2571.259377933482
2007,Público,grau_instrucao,Até Mestrado,4042.200402493108,2.370358141,9581.462631603015
2007,Público,grau_instrucao,Até Doutorado,6958.1837862614475,2.370358141,16493.387584339027
2007,Público,grau_instrucao,Até Fundamental,994.9960712219922,2.370358141,2358.497037684065
2007,Público,grau_instrucao,Até Ensino Médio,1432.5817372596207,2.370358141,3395.7317835612653
2007,Público,grau_instrucao,Até Ensino Superior Completo,2851.862296551647,2.370358141,6759.935011642153
2020,Privado,genero,Feminino,2075.421108171085,1.16432474,2416.4641421618107
2020,Privado,genero,Masculino,2529.5797156138515,1.16432474,2945.2522446913717
2020,Privado,grau_instrucao,Até Mestrado,7007.6409323299795,1.16432474,8159.169706548461
2020,Privado,grau_instrucao,Até Doutorado,8618.229570140533,1.16432474,10034.417903514188
2020,Privado,grau_instrucao,Até Fundamental,1654.9512895619905,1.16432474,1926.9007299319294
2020,Privado,grau_instrucao,Até Ensino Médio,1898.0597413342227,1.16432474,2209.9579148334365
2020,Privado,grau_instrucao,Até Ensino Superior Completo,5168.690793027477,1.16432474,6018.034563732112
2020,Privado,nivel_governo,Outros,2348.3775601162415,1.16432474,2734.2740921041773
2020,Privado,poderes,Outros,2348.3775601162415,1.16432474,2734.2740921041773
2020,Público,genero,Feminino,4272.670250213441,1.16432474,4974.7756781855005
2020,Público,genero,Masculino,5911.165759431568,1.16432474,6882.516535947064
2020,Público,poderes,Outros,6596.99304035831,1.16432474,7681.042206497
2020,Público,poderes,Executivo,3949.8034860624825,1.16432474,4598.853916960794
2020,Público,poderes,Judiciário,13603.214729167947,1.16432474,15838.55945270264
2020,Público,poderes,Legislativo,7177.348971814379,1.16432474,8356.764975497044
2020,Público,nivel_governo,Outros,7580.168244362034,1.16432474,8825.777420273082
2020,Público,nivel_governo,Federal,11619.767706618162,1.16432474,13529.18301386859
2020,Público,nivel_governo,Estadual,5669.975662459027,1.16432474,6601.6929389989355
2020,Público,nivel_governo,Municipal,3259.5650252370415,1.16432474,3795.192200522212
2020,Público,grau_instrucao,Até Mestrado,8325.30151948312,1.16432474,9693.35452709379
2020,Público,grau_instrucao,Até Doutorado,11969.993272603744,1.16432474,13936.959304926104
2020,Público,grau_instrucao,Até Fundamental,2287.00119148161,1.16432474,2662.812067651516
2020,Público,grau_instrucao,Até Ensino Médio,3087.157343728734,1.16432474,3594.4536715760487
2020,Público,grau_instrucao,Até Ensino Superior Completo,6453.95389516471,1.16432474,7514.498190959639
2004,Privado,genero,Feminino,719.0193771068623,2.699137541,1940.7321934555678
2004,Privado,genero,Masculino,925.8960843503105,2.699137541,2499.1208803348254
2004,Privado,grau_instrucao,Analfabeto,596.6709386251455,2.699137541,1610.496930066837
2004,Privado,grau_instrucao,Até Ensino Médio,835.7803094353591,2.699137541,2255.886009225574
2004,Privado,grau_instrucao,Até Ensino Superior Completo,2685.040427890004,2.699137541,7247.293418020613
2004,Privado,nivel_governo,Outros,853.8475642361194,2.699137541,2304.6520149211187
2004,Privado,poderes,Outros,853.8475642361194,2.699137541,2304.6520149211187
2004,Público,genero,Feminino,1181.8020839576754,2.699137541,3189.8463708421955
2004,Público,genero,Masculino,1771.1404502823168,2.699137541,4780.551679740645
2004,Público,poderes,Outros,2326.8471271749386,2.699137541,6280.480433125877
2004,Público,poderes,Executivo,1049.9621733897186,2.699137541,2833.9923188261405
2004,Público,poderes,Judiciário,4614.261433465681,2.699137541,12454.526259055692
2004,Público,poderes,Legislativo,3156.1578660544405,2.699137541,8518.90418158999
2004,Público,nivel_governo,Outros,2548.32821849347,2.699137541,6878.288361325375
2004,Público,nivel_governo,Federal,3502.9371717995596,2.699137541,9454.909224168558
2004,Público,nivel_governo,Estadual,1498.3424000536895,2.699137541,4044.2322212569534
2004,Público,nivel_governo,Municipal,824.5135593273114,2.699137541,2225.4755010438766
2004,Público,grau_instrucao,Analfabeto,709.4061224188803,2.699137541,1914.7846968360413
2004,Público,grau_instrucao,Até Ensino Médio,1115.5921988519535,2.699137541,3011.1367843680446
2004,Público,grau_instrucao,Até Ensino Superior Completo,2359.9614085060166,2.699137541,6369.860433009826
2008,Privado,genero,Feminino,944.0742536965956,2.238298528,2113.1200123717886
2008,Privado,genero,Masculino,1232.8510925393,2.238298528,2759.488785673907
2008,Privado,grau_instrucao,Até Mestrado,3868.5503174857167,2.238298528,8658.970481122213
2008,Privado,grau_instrucao,Até Doutorado,5588.065305565211,2.238298528,12507.758347814482
2008,Privado,grau_instrucao,Até Fundamental,790.4044279838814,2.238298528,1769.161067681004
2008,Privado,grau_instrucao,Até Ensino Médio,1023.5439746855369,2.238298528,2290.9969718819066
2008,Privado,grau_instrucao,Até Ensino Superior Completo,3221.530925523361,2.238298528,7210.747928505417
2008,Privado,nivel_governo,Outros,1128.283358649554,2.238298528,2525.4349808321927
2008,Privado,poderes,Outros,1128.283358649554,2.238298528,2525.4349808321927
2008,Público,genero,Feminino,1723.5069232334213,2.238298528,3857.723009271176
2008,Público,genero,Masculino,2519.181325814092,2.238298528,5638.67985333477
2008,Público,poderes,Outros,3335.835163004854,2.238298528,7466.594935004406
2008,Público,poderes,Executivo,1556.38739143766,2.238298528,3483.659607252674
2008,Público,poderes,Judiciário,6752.298854501548,2.238298528,15113.660586646902
2008,Público,poderes,Legislativo,3727.16934805436,2.238298528,8342.517665356794
2008,Público,nivel_governo,Outros,3529.894194886448,2.238298528,7900.956980410082
2008,Público,nivel_governo,Federal,5312.664631137358,2.238298528,11891.32942363241
2008,Público,nivel_governo,Estadual,2209.3970773001424,2.238298528,4945.290225888411
2008,Público,nivel_governo,Municipal,1191.0791934351666,2.238298528,2665.990805397361
2008,Público,grau_instrucao,Até Mestrado,3948.987718051938,2.238298528,8839.013396405731
2008,Público,grau_instrucao,Até Doutorado,7305.737739342526,2.238298528,16352.422027924424
2008,Público,grau_instrucao,Até Fundamental,1014.7564905008677,2.238298528,2271.327958966538
2008,Público,grau_instrucao,Até Ensino Médio,1549.942761994775,2.238298528,3469.2346026571595
2008,Público,grau_instrucao,Até Ensino Superior Completo,3202.3445772432005,2.238298528,7167.8031533922385
2017,Privado,genero,Feminino,1993.2452582931514,1.317005466,2625.1149002506622
2017,Privado,genero,Masculino,2480.8470864679325,1.317005466,3267.2891731884415
2017,Privado,grau_instrucao,Até Mestrado,6863.942824130805,1.317005466,9039.850217691746
2017,Privado,grau_instrucao,Até Doutorado,8814.619866162697,1.317005466,11608.90254444846
2017,Privado,grau_instrucao,Até Fundamental,1631.9743267850606,1.317005466,2149.319108747595
2017,Privado,grau_instrucao,Até Ensino Médio,1884.1843895537118,1.317005466,2481.4811399941113
2017,Privado,grau_instrucao,Até Ensino Superior Completo,5082.566151808849,1.317005466,6693.7674032388395
2017,Privado,nivel_governo,Outros,2284.17467199963,1.317005466,3008.2705283222695
2017,Privado,poderes,Outros,2284.17467199963,1.317005466,3008.2705283222695
2017,Público,genero,Feminino,3791.736832942273,1.317005466,4993.738134618502
2017,Público,genero,Masculino,5261.874056128311,1.317005466,6929.916893324576
2017,Público,poderes,Outros,6749.556774899269,1.317005466,8889.203165619669
2017,Público,poderes,Executivo,3377.1884115253924,1.317005466,4447.775597690799
2017,Público,poderes,Judiciário,12168.993341701263,1.317005466,16026.630746738168
2017,Público,poderes,Legislativo,6358.327036745991,1.317005466,8373.951462010053
2017,Público,nivel_governo,Outros,7190.441428125925,1.317005466,9469.850663794688
2017,Público,nivel_governo,Federal,10253.26527983079,1.317005466,13503.606417885168
2017,Público,nivel_governo,Estadual,5063.251805845093,1.317005466,6668.330304032358
2017,Público,nivel_governo,Municipal,2735.756728476966,1.317005466,3603.006565050442
2017,Público,grau_instrucao,Até Mestrado,7450.782304485427,1.317005466,9812.721020983383
2017,Público,grau_instrucao,Até Doutorado,12663.661415568153,1.317005466,16678.111303876554
2017,Público,grau_instrucao,Até Fundamental,2081.6296580528024,1.317005466,2741.5176378432516
2017,Público,grau_instrucao,Até Ensino Médio,2823.7281752925132,1.317005466,3718.865441358446
2017,Público,grau_instrucao,Até Ensino Superior Completo,5976.134971731185,1.317005466,7870.602423323726
